brand,model,model_year,milage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,Potencia,Capacidade_Motor,Numero_Cilindros,Numero_Valvulas,T2
Genesis,GV80 2.5T,0.9799999999999969,0.01975796492961225,Gasoline,300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Silver,Beige,None reported,Yes,0.018732535636701273,0.2421052631578947,0.23870967741935484,0.1111111111111111,0.18685491723466408,0.6666666666666665
Genesis,G70 2.0T,0.9799999999999969,0.004806124969128181,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Green,Gray,None reported,Yes,0.014057531580243508,0.19157894736842102,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.7777777777777777
Lexus,LX 600 Premium,0.9799999999999969,0.003457643862682144,Gasoline,409.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,No,0.0398024039296998,0.3568421052631579,0.3548387096774193,0.3333333333333333,0.18685491723466408,1.0
RAM,2500 Big Horn,0.9199999999999946,0.12571005186465795,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,0.014532111732630823,0.35789473684210527,0.7419354838709677,0.5555555555555556,0.18685491723466408,0.5555555555555556
Nissan,Altima 2.5 S,0.8200000000000003,0.3697209187453692,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.0032519410870222817,0.11789473684210526,0.23870967741935484,0.1111111111111111,0.18685491723466408,0.6666666666666665
Ford,Bronco Badlands Advanced,0.9599999999999937,0.04173870091380588,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.023034243955877935,0.25789473684210523,0.2645161290322581,0.3333333333333333,0.18685491723466408,1.0
Ford,Explorer Sport,0.8399999999999963,0.23561373178562608,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.0060973895381667784,0.31052631578947365,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Tesla,Model Y Long Range,0.9399999999999977,0.12139293652753767,Eletric,Electric,Deep Blue Metallic,Black,None reported,No,0.012194440332470326,0.2769686823731166,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.0
Land,Rover Range Rover Supercharged,0.6799999999999997,0.2820128426772043,Gasoline,400.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.002676076519528753,0.34736842105263155,0.4580645161290323,0.5555555555555556,0.18685491723466408,0.5555555555555556
Chevrolet,Suburban 1500 LT,0.8200000000000003,0.44233143986169426,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.004742414085240828,0.3,0.6,0.5555555555555556,0.18685491723466408,0.5555555555555556
Mercedes-Benz,EQS 450+ Base,0.9599999999999937,0.04050382810570512,Eletric,329.0HP Electric Motor Electric Fuel System,Blue,White,None reported,Yes,0.02286521076812542,0.2726315789473684,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.6666666666666665
Land,Rover Discovery Sport S R-Dynamic,0.9599999999999937,0.05795999012101754,Gasoline,2.0 Liter,Firenze Red,Ebony,None reported,No,0.014565308631227509,0.2769686823731166,0.17419354838709677,0.3580809852293541,0.18685491723466408,0.6666666666666665
BMW,740 i,0.8599999999999994,0.13558903432946406,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.012872266802796533,0.2631578947368421,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
BMW,335 i xDrive,0.759999999999998,0.37910595208693504,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.005250529880088059,0.2421052631578947,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.5555555555555556
Honda,Accord Hybrid Touring,0.8599999999999994,0.23783650284020746,Hybrid,212.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,White,Beige,At least 1 accident or damage reported,Yes,0.005589273743319547,0.14947368421052631,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Hummer,H3 Base,0.6599999999999966,0.33893060014818477,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,Blue,Black,At least 1 accident or damage reported,Yes,0.0027099509058519018,0.18105263157894735,0.3935483870967742,0.22222222222222227,0.18685491723466408,0.3333333333333333
Scion,tC Anniversary Edition,0.7999999999999972,0.28377377130155595,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Silver,Silver,None reported,Yes,0.003216372981382976,0.11473684210526315,0.23870967741935484,0.1111111111111111,0.18685491723466408,0.5555555555555556
Cadillac,DeVille Base,0.3999999999999986,0.22203013089651766,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Green,Beige,At least 1 accident or damage reported,Yes,0.00033535642459917275,0.2769686823731166,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.6666666666666665
BMW,Z4 sDrive35is,0.7999999999999972,0.010125957026426277,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Red,None reported,Yes,0.02133916966426757,0.2789473684210526,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Genesis,GV70 3.5T Sport,0.9599999999999937,0.031612743887379606,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,White,None reported,Yes,0.017275937024805874,0.32105263157894737,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.7777777777777777
Mazda,CX-5 Touring,0.8799999999999955,0.15040750802667327,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,0.006707128491983456,0.12315789473684212,0.23870967741935484,0.1111111111111111,0.18685491723466408,0.6666666666666665
Lexus,ES 350 Base,0.6599999999999966,0.1948135342059768,Gasoline,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Beige,At least 1 accident or damage reported,Yes,0.0029131972237907942,0.2126315789473684,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.5555555555555556
Dodge,Challenger GT,0.9399999999999977,0.0985428500864411,Gasoline,303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.010331687828560376,0.24526315789473685,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.6666666666666665
BMW,330 i,0.6199999999999974,0.14620894047913066,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,0.009789697647389994,0.1631578947368421,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Ferrari,488 GTB Base,0.8799999999999955,0.04361817732773525,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,Rosso Corsa,Nero,None reported,No,0.08194214051569687,0.2769686823731166,0.4193548387096774,0.5555555555555556,0.38461538461538464,0.6666666666666665
Mercedes-Benz,GLS 450 Base 4MATIC,0.8599999999999994,0.26154606075574216,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.008095978331232555,0.30736842105263157,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.8888888888888888
Porsche,911 Carrera S,0.779999999999994,0.09607310447023958,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,0.02405081428943563,0.34736842105263155,0.4064516129032258,0.3333333333333333,0.18685491723466408,0.6666666666666665
Acura,TLX V6 Advance,0.8399999999999963,0.31588046431217587,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,0.005928017606551035,0.23157894736842105,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Nissan,Rogue SL,0.8599999999999994,0.36527537663620646,Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.0037261824955463646,0.10526315789473685,0.23870967741935484,0.1111111111111111,0.18685491723466408,0.6666666666666665
BMW,323 Ci,0.519999999999996,0.43862682143739196,Gasoline,170.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,0.00016937193161574383,0.10526315789473685,0.23870967741935484,0.3333333333333333,0.18685491723466408,0.4444444444444445
BMW,320 i xDrive,0.8399999999999963,0.45665596443566314,Gasoline,180.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Beige,At least 1 accident or damage reported,Yes,0.0018630912477731825,0.11578947368421054,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.7777777777777777
Pontiac,G8 GT,0.6999999999999957,0.20061002716720178,Gasoline,355.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.005250529880088059,0.3,0.6903225806451613,0.5555555555555556,0.18685491723466408,0.6666666666666665
Tesla,Model Y Long Range,0.9599999999999937,0.02299580143245246,Eletric,Dual Motor - Standard,Silver,Black,None reported,No,0.015581540220921971,0.2769686823731166,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.6666666666666665
Mercedes-Benz,AMG GT Base,0.8799999999999955,0.0693553963941714,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,White,Brown,At least 1 accident or damage reported,Yes,0.02794636871659774,0.42,0.432258064516129,0.5555555555555556,0.18685491723466408,0.6666666666666665
Ford,F-150 Lariat,0.8399999999999963,0.06149666584341813,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,Gray,Black,None reported,Yes,0.02134086338358373,0.33157894736842103,0.5612903225806452,0.5555555555555556,0.18685491723466408,0.5555555555555556
Chevrolet,Corvette Stingray,0.8799999999999955,0.034082489503581136,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Red,None reported,Yes,0.017780665381020792,0.4052631578947368,0.7161290322580646,0.5555555555555556,0.18685491723466408,0.7777777777777777
Ford,Mustang GT Premium,0.9199999999999946,0.04136823907137565,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Blue,Black,At least 1 accident or damage reported,Yes,0.01321101066602802,0.4105263157894737,0.5612903225806452,0.5555555555555556,0.18685491723466408,1.0
Audi,Q8 55 Premium Plus,0.9399999999999977,0.03618177327735243,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Silver,Black,None reported,Yes,0.020005873818588434,0.2789473684210526,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Chevrolet,Corvette Stingray w/2LT,0.9799999999999969,0.004835761916522598,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,0.03387404757928554,0.44210526315789467,0.7161290322580646,0.5555555555555556,0.18685491723466408,0.6666666666666665
Tesla,Model X 75D,0.8599999999999994,0.17406520128426772,Eletric,518.0HP Electric Motor Electric Fuel System,Black,White,None reported,Yes,0.01363444049506738,0.471578947368421,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.6666666666666665
Mercedes-Benz,S-Class S 550 4MATIC,0.8200000000000003,0.13311928871326253,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,0.01185603521310207,0.3989473684210526,0.5225806451612903,0.5555555555555556,0.18685491723466408,0.6666666666666665
Chevrolet,Tahoe LTZ,0.8200000000000003,0.3319338108174858,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.00880734044401868,0.3,0.6,0.5555555555555556,0.18685491723466408,0.6666666666666665
INFINITI,QX60 Base,0.8399999999999963,0.22509014571499136,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,0.005250529880088059,0.20526315789473681,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
Land,Rover Range Rover Sport HSE,0.8999999999999986,0.12892072116571993,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.01622583104878826,0.28421052631578947,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Audi,e-tron Prestige,0.8999999999999986,0.0812842677204248,Eletric,355.0HP Electric Motor Electric Fuel System,Blue,Beige,None reported,Yes,0.012194779076333557,0.3,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.0
Mercedes-Benz,EQS 450 4MATIC,0.9799999999999969,0.01799950605087676,Eletric,355.0HP Electric Motor Electric Fuel System,Gray,Beige,None reported,Yes,0.035059989844458975,0.3,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.0
Lucid,Air Pure,0.9799999999999969,0.0029636947394418374,Eletric,620.0HP Electric Motor Electric Fuel System,Black,Gray,None reported,No,0.028759353988353307,0.5789473684210527,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.6666666666666665
Ferrari,FF Base,0.8399999999999963,0.04911583106939985,Gasoline,651.0HP 6.3L 12 Cylinder Engine Gasoline Fuel,Black,Brown,None reported,Yes,0.05010021737193703,0.611578947368421,0.7290322580645161,1.0,0.18685491723466408,0.6666666666666665
Tesla,Model 3 Standard Range,0.9199999999999946,0.05679673993578662,Eletric,271.0HP Electric Motor Electric Fuel System,Black,Black,None reported,Yes,0.009450953784158507,0.21157894736842103,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.6666666666666665
Acura,RSX Base,0.6199999999999974,0.45922449987651276,Gasoline,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Beige,At least 1 accident or damage reported,Yes,0.0015920961571879925,0.09473684210526316,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Chevrolet,Corvette Stingray w/2LT,0.9199999999999946,0.0041985675475426035,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,0.02506704587913009,0.44210526315789467,0.7161290322580646,0.5555555555555556,0.18685491723466408,0.7777777777777777
Land,Rover Range Rover 5.0L Supercharged Autobiography,0.8399999999999963,0.1380587799456656,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Black,Brown,None reported,Yes,0.01622583104878826,0.4631578947368421,0.5612903225806452,0.5555555555555556,0.18685491723466408,0.7777777777777777
Audi,RS 7 4.0T Prestige,0.7999999999999972,0.16312669795011114,Gasoline,560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,0.015580523989332276,0.5157894736842105,0.432258064516129,0.5555555555555556,0.18685491723466408,0.7777777777777777
RAM,2500 Tradesman,0.8799999999999955,0.15719930847122748,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,0.011517291349870581,0.35789473684210527,0.7419354838709677,0.5555555555555556,0.18685491723466408,0.5555555555555556
Dodge,Ram 1500 Quad Cab,0.5599999999999952,0.44183749073845396,Gasoline,245.0HP 5.9L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.0015243473845416946,0.18421052631578944,0.6774193548387097,0.5555555555555556,0.18685491723466408,0.6666666666666665
Acura,ILX Technology Plus Package,0.8599999999999994,0.16818967646332428,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.004657728119432956,0.1378947368421053,0.2258064516129032,0.1111111111111111,0.18685491723466408,0.6666666666666665
BMW,535 i xDrive,0.8200000000000003,0.1602864904914794,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,0.0077894151350080595,0.2421052631578947,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
INFINITI,FX50 Base,0.7399999999999949,0.20943442825388986,Gasoline,390.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,No,0.0069273120030839234,0.3368421052631579,0.5612903225806452,0.5555555555555556,0.18685491723466408,0.6666666666666665
Land,Rover Discovery S,0.5799999999999983,0.3007804396147197,Gasoline,217.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,White,Beige,At least 1 accident or damage reported,Yes,0.001354975452925951,0.15473684210526317,0.5096774193548387,0.5555555555555556,0.18685491723466408,0.6666666666666665
Mercedes-Benz,G-Class G 550 4MATIC,0.9399999999999977,0.1877006668313164,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.04335921449363043,0.36421052631578943,0.432258064516129,0.5555555555555556,0.18685491723466408,0.6666666666666665
Tesla,Model S Long Range Plus,0.9399999999999977,0.025808841689306,Eletric,557.0HP Electric Motor Electric Fuel System,Gray,Black,None reported,Yes,0.02228934620063189,0.5126315789473684,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.6666666666666665
Tesla,Model Y Performance,0.9199999999999946,0.07521363299580144,Eletric,Electric,Blue,Black,None reported,No,0.013549415785396276,0.2769686823731166,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.0
Honda,Crosstour EX-L,0.759999999999998,0.2238626821437392,Gasoline,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,0.0037194076182817354,0.12842105263157894,0.2258064516129032,0.1111111111111111,0.18685491723466408,0.6666666666666665
Mercedes-Benz,G-Class G 63 AMG,0.7999999999999972,0.12299086194122005,Gasoline,536.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,0.024050475545572398,0.4905263157894737,0.6258064516129033,0.5555555555555556,0.18685491723466408,0.6666666666666665
Porsche,911 Carrera GTS,0.8200000000000003,0.05803902198073599,Gasoline,430.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,0.04434157169700174,0.3789473684210526,0.4064516129032258,0.3333333333333333,0.18685491723466408,0.6666666666666665
Audi,Q5 S line Premium,0.9599999999999937,0.024746851074339344,Hybrid,2.0 Liter TFSI,Navarre Blue,Gray,None reported,No,0.01287158931507007,0.2769686823731166,0.17419354838709677,0.3580809852293541,0.18685491723466408,0.6666666666666665
Porsche,Boxster Base,0.779999999999994,0.10051864657940232,Gasoline,265.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Brown,Beige,None reported,Yes,0.011347919418254838,0.20526315789473681,0.2645161290322581,0.3333333333333333,0.18685491723466408,0.6666666666666665
Ford,Mustang Mach-E GT,0.9799999999999969,0.022215361817732773,Eletric,480.0HP Electric Motor Electric Fuel System,Orange,Gray,None reported,Yes,0.0193084002041948,0.43157894736842106,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.6666666666666665
Dodge,Challenger SRT8 392,0.759999999999998,0.08298345270437145,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.010670431691791863,0.2769686823731166,0.39330057679982916,0.3580809852293541,0.18685491723466408,0.5555555555555556
BMW,M3 Base,0.7399999999999949,0.1059520869350457,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.01656457491201975,0.3621052631578947,0.432258064516129,0.5555555555555556,0.18685491723466408,0.5555555555555556
Cadillac,CTS 3.6L Premium Luxury,0.8999999999999986,0.33600889108421833,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,0.006944249196245498,0.2789473684210526,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.6666666666666665
Jaguar,F-TYPE S,0.7999999999999972,0.18398369967893308,Gasoline,495.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Green,Black,At least 1 accident or damage reported,Yes,0.0103147506353988,0.4473684210526315,0.5612903225806452,0.5555555555555556,0.18685491723466408,0.7777777777777777
RAM,ProMaster 2500 High Roof,0.8999999999999986,0.07799703630526056,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,0.010670431691791863,0.22105263157894733,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.6666666666666665
Cadillac,CT5-V V-Series,0.9599999999999937,0.010745863176092862,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,Summit White,Jet Black,At least 1 accident or damage reported,Yes,0.018175301981685474,0.2769686823731166,0.3032258064516129,0.3333333333333333,0.23076923076923078,0.6666666666666665
Mercedes-Benz,AMG C 43 Base 4MATIC,0.8599999999999994,0.09607310447023958,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,0.012533522939565046,0.30736842105263157,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.8888888888888888
Audi,RS 5 2.9T,0.8999999999999986,0.052210422326500375,Gasoline,444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.019630206874264713,0.39368421052631575,0.29032258064516125,0.3333333333333333,0.18685491723466408,0.7777777777777777
Nissan,Xterra Pro-4X,0.7399999999999949,0.4517164732032601,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Black,Gray,At least 1 accident or damage reported,Yes,0.0033874386323148775,0.20105263157894737,0.432258064516129,0.3333333333333333,0.18685491723466408,0.6666666666666665
Chevrolet,Corvette Base,0.6199999999999974,0.35316127438873796,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,0.004742414085240828,0.34736842105263155,0.6903225806451613,0.5555555555555556,0.18685491723466408,0.3333333333333333
Subaru,Ascent Touring 7-Passenger,0.8999999999999986,0.17577920474191158,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Black,Brown,None reported,Yes,0.00741849060476958,0.2,0.2258064516129032,0.1111111111111111,0.18685491723466408,0.6666666666666665
BMW,135 i,0.6999999999999957,0.17979748085947148,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,0.004573042153625083,0.2421052631578947,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.5555555555555556
Ford,F-150 Platinum,0.8799999999999955,0.14956779451716473,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gold,Black,At least 1 accident or damage reported,Yes,0.015209599459093797,0.32105263157894737,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
McLaren,570S Spider,0.8799999999999955,0.021941220054334402,Gasoline,3.8L V8 32V MPFI DOHC Twin Turbo,Vega Blue,Black,None reported,No,0.05755258236302976,0.2769686823731166,0.4064516129032258,0.5555555555555556,0.38461538461538464,0.6666666666666665
Mercedes-Benz,AMG C AMG C 63 S,0.8399999999999963,0.09981476907878489,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Black,Black,At least 1 accident or damage reported,No,0.015581878964785202,0.2769686823731166,0.432258064516129,0.5555555555555556,0.38461538461538464,0.6666666666666665
Chevrolet,Malibu LTZ,0.7199999999999989,0.13781180538404544,Gasoline,252.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Beige,Beige,None reported,Yes,0.0023542698494588396,0.19157894736842102,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.6666666666666665
Lamborghini,Urus Base,0.9399999999999977,0.049318350209928384,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Rosso Mars Metallic,Nero Ade,None reported,No,0.07719972643045604,0.2769686823731166,0.432258064516129,0.5555555555555556,0.38461538461538464,0.7777777777777777
Lexus,RX 350 Base,0.8399999999999963,0.17695727340083972,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Brown,None reported,Yes,0.00880734044401868,0.23684210526315785,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.7777777777777777
Ford,Taurus X Limited,0.6799999999999997,0.36761916522598176,Gasoline,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,0.0006436133401398267,0.2031578947368421,0.36774193548387096,0.3333333333333333,0.18685491723466408,0.6666666666666665
BMW,X5 3.0si,0.6599999999999966,0.24598666337367253,Gasoline,260.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.0022018351110046704,0.2,0.3032258064516129,0.3333333333333333,0.18685491723466408,0.5555555555555556
Cadillac,XTS Luxury,0.7999999999999972,0.15522351197826625,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,0.0052498523923615965,0.2463157894736842,0.3806451612903226,0.3333333333333333,0.18685491723466408,0.5555555555555556
Chevrolet,Tahoe Premier,0.9199999999999946,0.33810817485798966,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.014904729982185458,0.3,0.6,0.5555555555555556,0.18685491723466408,0.5555555555555556
Ford,F-150 Raptor,0.9399999999999977,0.06954803655223513,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Blue,Blue,None reported,Yes,0.024033877096274053,0.39999999999999997,0.36774193548387096,0.3333333333333333,0.18685491723466408,1.0
Mercedes-Benz,C-Class C 300,0.8599999999999994,0.1464559150407508,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,0.006436133401398266,0.18,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Hyundai,Veloster Value Edition,0.8599999999999994,0.13647567300568042,Gasoline,1.6L I4 16V GDI DOHC,Ironman Silver,Black,None reported,No,0.0046065777960850015,0.2769686823731166,0.12258064516129032,0.1111111111111111,0.07692307692307693,0.5555555555555556
Jaguar,XF Premium,0.7399999999999949,0.08652506791800445,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Gray,Gray,At least 1 accident or damage reported,Yes,0.0035229361776074725,0.33157894736842103,0.5612903225806452,0.5555555555555556,0.18685491723466408,0.6666666666666665
Audi,A6 2.0T Premium Plus,0.8399999999999963,0.23684860459372686,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,0.006771489825997439,0.19157894736842102,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.7777777777777777
BMW,228 i,0.8200000000000003,0.13311928871326253,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Red,At least 1 accident or damage reported,Yes,0.006096034562713852,0.17894736842105263,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.5555555555555556
BMW,M8 Gran Coupe Competition,0.9599999999999937,0.051758458878735494,Gasoline,617.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,0.03312914982403949,0.5757894736842105,0.4838709677419355,0.5555555555555556,0.18685491723466408,0.6666666666666665
BMW,428 i xDrive SULEV,0.8399999999999963,0.18992343788589777,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Red,At least 1 accident or damage reported,Yes,0.00846825783692396,0.17894736842105263,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.6666666666666665
Buick,Regal Turbo - Premium 1,0.759999999999998,0.4690046925166708,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Beige,Beige,At least 1 accident or damage reported,Yes,0.001354975452925951,0.15789473684210525,0.17419354838709677,0.1111111111111111,0.18685491723466408,0.5555555555555556
Volkswagen,Atlas Cross Sport 3.6L V6 SEL Premium,0.9399999999999977,0.060498888614472716,Gasoline,3.6L V6 24V GDI DOHC,Deep Black Pearl Effect,Titan Black / Quarzit,None reported,No,0.012303854600294097,0.2769686823731166,0.3806451612903226,0.3333333333333333,0.23076923076923078,0.7777777777777777
