brand,model,model_year,milage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,Potencia,Capacidade_Motor,Numero_Cilindros,Numero_Valvulas,T2
Volkswagen,Jetta SportWagen SE,2012,107000,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,9499,170.0,2.5,5.0,21.71645569620253,7.0
Tesla,Model Y Performance,2023,6188,Eletric,455.0HP Electric Motor Electric Fuel System,Gray,White,None reported,Yes,53900,455.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Ford,Mustang SVT Cobra,2003,97496,Gasoline,390.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,No,24500,390.0,4.6,8.0,21.71645569620253,6.0
Lincoln,MKC Base,2015,95000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,14900,240.0,2.0,4.0,21.71645569620253,6.0
Chevrolet,Suburban LT,2017,98888,Gasoline,6.0L 8 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,29000,333.1202482544608,6.0,8.0,21.71645569620253,7.0
Maserati,Ghibli S Q4,2016,1000,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Gray,Red,None reported,Yes,36000,404.0,3.0,6.0,21.71645569620253,7.0
Volkswagen,Jetta GLX VR6,2002,121800,Gasoline,174.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,4300,174.0,2.8,6.0,21.71645569620253,5.0
Land,Rover Range Rover Evoque S,2020,40237,Gasoline,2.0 Liter,Carpathian Grey Premium Metallic,Cloud,None reported,No,36998,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
Dodge,Durango SRT 392,2021,17000,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,65000,475.0,6.4,8.0,21.71645569620253,7.0
Honda,Ridgeline RTL-E,2021,14442,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,38500,280.0,3.5,6.0,21.71645569620253,9.0
Toyota,Sequoia SR5,2013,138700,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,White,Gray,At least 1 accident or damage reported,Yes,18800,381.0,5.7,8.0,21.71645569620253,7.0
Porsche,911 Carrera C4S,2006,65000,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Blue,Gray,None reported,No,43000,355.0,3.8,6.0,21.71645569620253,6.0
Audi,SQ5 3.0T Premium Plus,2016,60000,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,24700,354.0,3.0,6.0,21.71645569620253,7.0
Cadillac,Escalade ESV Base,2009,152068,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,White,Black,At least 1 accident or damage reported,Yes,12350,403.0,6.2,8.0,21.71645569620253,6.0
Mercedes-Benz,AMG GLS 63 4MATIC,2022,4102,Hybrid,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,Black,Black,None reported,Yes,144664,603.0,4.0,8.0,21.71645569620253,9.0
Porsche,Panamera GTS,2015,39500,Gasoline,440.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,52590,440.0,4.8,8.0,21.71645569620253,7.0
Mitsubishi,Lancer Evolution GSR,2013,76500,Gasoline,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,28000,291.0,2.0,4.0,21.71645569620253,5.0
Genesis,GV70 3.5T Sport,2022,8730,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Alta White,Red,None reported,No,48219,333.1202482544608,3.5,6.0,24.0,8.0
Mercedes-Benz,S-Class S 560 4MATIC,2019,49500,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,55900,463.0,4.0,8.0,21.71645569620253,7.0
Dodge,Challenger R/T,2014,92861,Gasoline,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Gray,Red,None reported,Yes,19750,375.0,5.7,8.0,21.71645569620253,5.0
RAM,1500 Tradesman/Express,2017,26269,E85 Flex Fuel,3.6L V6 24V MPFI DOHC Flexible Fuel,Bright White Clearcoat,Black,At least 1 accident or damage reported,No,25307,333.1202482544608,3.6,6.0,24.0,8.0
Chrysler,300 S,2016,100574,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,17500,300.0,3.6,6.0,21.71645569620253,8.0
Land,Rover Range Rover Evoque HSE Dynamic,2016,79000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Red,Red,None reported,Yes,24000,240.0,2.0,4.0,21.71645569620253,9.0
GMC,Sierra 2500 AT4,2020,52673,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Black,Beige,None reported,Yes,69500,445.0,6.6,8.0,21.71645569620253,6.0
Tesla,Model Y Performance,2023,500,Eletric,455.0HP Electric Motor Electric Fuel System,Black,White,None reported,Yes,60000,455.0,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Mazda,CX-5 Grand Touring,2021,24781,Gasoline,2.5L I4 16V GDI DOHC,Machine Gray Metallic,Black,None reported,No,28991,333.1202482544608,2.5,4.0,16.0,6.0
Dodge,Ram 1500 ST,2011,188000,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,8500,210.0,3.7,6.0,21.71645569620253,7.0
Mazda,CX-9 Grand Touring,2021,46707,Gasoline,2.5L I4 16V GDI DOHC Turbo,Sonic Silver Metallic,Black,At least 1 accident or damage reported,Yes,32541,333.1202482544608,2.5,4.0,16.0,6.0
Jeep,Gladiator Rubicon,2020,27981,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,47500,285.0,3.6,6.0,21.71645569620253,7.0
Karma,Revero Base,2018,20760,Eletric,403.0HP 2.0L Electric Motor Electric Fuel System,White,Black,None reported,Yes,55500,403.0,2.0,6.222728867064188,21.71645569620253,7.0
Mazda,CX-9 Signature,2018,19500,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,White,Brown,None reported,Yes,32250,227.0,2.5,4.0,21.71645569620253,7.0
BMW,M760 M760i xDrive,2020,23430,Gasoline,6.6 Liter Twin Turbo,White,Black,None reported,No,80998,333.1202482544608,6.6,6.222728867064188,21.71645569620253,7.0
Mercedes-Benz,AMG G AMG G 63 4MATIC,2016,32936,Gasoline,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,White,Beige,At least 1 accident or damage reported,Yes,90000,563.0,5.5,8.0,21.71645569620253,7.0
GMC,Acadia SLE,2021,26000,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,30900,228.0,2.0,4.0,21.71645569620253,7.0
Audi,S5 3.0T Prestige,2021,13566,Gasoline,3.0L,Daytona Gray Pearl Effect,Magma Red,None reported,No,57900,333.1202482544608,3.0,6.222728867064188,21.71645569620253,1.0
Lexus,LX 570 Three-Row,2021,21000,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,89999,383.0,5.7,8.0,21.71645569620253,7.0
Mercedes-Benz,Metris Base,2020,14000,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,48000,208.0,2.0,4.0,21.71645569620253,7.0
Nissan,Titan XD S,2019,53677,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Red,Gray,None reported,Yes,27900,390.0,5.6,8.0,21.71645569620253,7.0
Mercedes-Benz,C-Class C 250 Sport,2014,70612,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,14500,201.0,1.8,4.0,21.71645569620253,7.0
GMC,Yukon XL SLT,2017,110000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Blue,Black,At least 1 accident or damage reported,Yes,34999,355.0,5.3,8.0,21.71645569620253,7.0
Mercedes-Benz,GLA-Class GLA 250 4MATIC,2015,61675,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,19000,208.0,2.0,4.0,21.71645569620253,7.0
Hyundai,Genesis Coupe 3.8 Track,2011,75000,Gasoline,306.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Red,Black,At least 1 accident or damage reported,Yes,12000,306.0,3.8,6.0,21.71645569620253,7.0
Lexus,IS 300 Base,2017,68871,Gasoline,255.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Red,None reported,Yes,28450,255.0,3.5,6.0,21.71645569620253,6.0
Audi,allroad 2.0T Prestige,2013,104457,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,17900,211.0,2.0,4.0,21.71645569620253,8.0
Hyundai,Santa Fe SE,2022,13610,Gasoline,2.5L I4 16V PDI DOHC,Stormy Sea,Black,None reported,No,27450,333.1202482544608,2.5,4.0,16.0,8.0
Chevrolet,Corvette Base,2008,51855,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Red,Red,None reported,Yes,35900,430.0,6.2,8.0,21.71645569620253,6.0
Kia,Telluride EX,2022,14676,Gasoline,3.8L V6 24V GDI DOHC,Dark Moss,Gray,None reported,No,46787,333.1202482544608,3.8,6.0,24.0,8.0
BMW,X3 sDrive30i,2021,12800,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Blue,Blue,None reported,Yes,39990,248.0,2.0,4.0,21.71645569620253,7.0
Dodge,Durango GT,2020,49000,Gasoline,295.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,40000,295.0,3.6,6.0,21.71645569620253,7.0
Cadillac,ATS 2.0L Turbo Luxury,2016,83000,Gasoline,272.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Red,Beige,None reported,Yes,16500,272.0,2.0,4.0,21.71645569620253,8.0
Ford,Shelby GT350 Base,2018,18515,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,60867,526.0,5.2,8.0,21.71645569620253,6.0
RAM,1500 Limited,2019,87768,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,Silver,Black,None reported,Yes,44000,395.0,5.7,8.0,21.71645569620253,7.0
Porsche,911 Carrera S Cabriolet,2007,28844,Gasoline,3.8L H6 24V MPFI DOHC,White,Beige,None reported,No,69995,333.1202482544608,3.8,6.222728867064188,24.0,6.0
Ford,F-150 Raptor,2022,17451,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Oxford White,Rhapsody Blue,None reported,No,77900,333.1202482544608,3.5,6.0,24.0,10.0
GMC,Acadia Denali,2015,74864,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Gray,Beige,None reported,Yes,19780,288.0,3.6,6.0,21.71645569620253,7.0
Nissan,Titan SV,2021,27598,Gasoline,5.6L V8 32V GDI DOHC,Black,Black,None reported,No,39884,333.1202482544608,5.6,8.0,32.0,9.0
Lexus,RX 350 F Sport,2023,5483,Gasoline,2.4L I4 16V PDI DOHC Turbo,Ultra White,Black,None reported,No,59950,333.1202482544608,2.4,4.0,16.0,8.0
Acura,TLX Tech,2023,2118,Gasoline,2.0 Liter DOHC Turbo,Red,Black,None reported,No,41998,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
Lexus,RX 350 F Sport,2017,53649,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Red,None reported,Yes,33000,295.0,3.5,6.0,21.71645569620253,7.0
Chevrolet,Corvette Stingray w/2LT,2021,3053,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Silver,Gray,None reported,Yes,83900,490.0,6.2,8.0,21.71645569620253,7.0
Subaru,Impreza 2.0i Sport,2017,44000,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,23500,152.0,2.0,4.0,21.71645569620253,5.0
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2017,53000,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,47500,510.0,5.0,8.0,21.71645569620253,7.0
Buick,Envision Preferred,2019,32000,Gasoline,197.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,27000,197.0,2.5,4.0,21.71645569620253,7.0
Chevrolet,Silverado 1500 RST,2020,26177,Gasoline,5.3L V8 16V GDI OHV,Shadow Gray Metallic,Jet Black,None reported,No,41986,333.1202482544608,5.3,8.0,16.0,7.0
Nissan,Sentra SR,2016,96541,Gasoline,1.8 Liter,Blue,Black,None reported,No,13998,333.1202482544608,1.8,6.222728867064188,21.71645569620253,7.0
BMW,M5 Base,2013,86000,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Blue,White,None reported,Yes,32000,560.0,4.4,8.0,21.71645569620253,7.0
Lexus,ES 350 Base,2016,53900,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Red,Beige,None reported,Yes,27500,268.0,3.5,6.0,21.71645569620253,7.0
Buick,Envision Essence,2020,27340,Gasoline,2.5L I4 16V GDI DOHC,Summit White,Ebony,None reported,No,31700,333.1202482544608,2.5,4.0,16.0,6.0
Lexus,RX 350 F Sport Performance,2020,43277,Gasoline,3.5L V6 24V PDI DOHC,Caviar,Black,None reported,No,43599,333.1202482544608,3.5,6.0,24.0,8.0
BMW,740 i,2016,73000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,23999,320.0,3.0,6.0,21.71645569620253,7.0
BMW,750 i,2018,81500,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,41250,445.0,4.4,8.0,21.71645569620253,8.0
Hyundai,Equus Signature,2013,72000,Gasoline,429.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,17500,429.0,5.0,8.0,21.71645569620253,8.0
Acura,MDX w/Technology Package,2023,3415,Gasoline,3.5 Liter SOHC,White,Parchment.,None reported,No,54998,333.1202482544608,3.5,6.222728867064188,21.71645569620253,7.0
Chevrolet,Camaro 1SS,2021,15000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Blue,Gray,None reported,Yes,43500,455.0,6.2,8.0,21.71645569620253,6.0
Chevrolet,Suburban LT,2019,72000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Blue,Beige,At least 1 accident or damage reported,Yes,39000,355.0,5.3,8.0,21.71645569620253,7.0
Porsche,Cayenne Diesel,2014,86818,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Silver,Black,None reported,Yes,33500,240.0,3.0,6.0,21.71645569620253,7.0
INFINITI,Q40 Base,2015,143250,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,11500,328.0,3.7,6.0,21.71645569620253,7.0
Chevrolet,Corvette Base,2000,97500,Gasoline,345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Yellow,Black,None reported,Yes,10000,345.0,5.7,8.0,21.71645569620253,6.0
Lexus,IS 350 Base,2014,104000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,21000,306.0,3.5,6.0,21.71645569620253,8.0
Ford,Taurus SHO,2011,160000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,4700,365.0,3.5,6.0,21.71645569620253,7.0
Mercedes-Benz,E-Class E 300,2019,32580,Gasoline,2.0 Liter Turbo,Obsidian Black Metallic,Beige,None reported,No,33998,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
Lexus,LX 600 F SPORT,2023,1185,Gasoline,409.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,120990,409.0,3.4,6.0,21.71645569620253,10.0
BMW,M3 Competition xDrive,2023,3490,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,95580,503.0,3.0,6.0,21.71645569620253,8.0
Acura,TLX w/A-Spec Package,2022,14896,Gasoline,2.0 Liter DOHC Turbo,Lunar Silver Metallic,Ebony,None reported,No,39998,333.1202482544608,2.0,6.222728867064188,21.71645569620253,2.0
BMW,M5 Base,2021,13250,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Alpine White,Aragon Brown,None reported,No,86900,333.1202482544608,4.4,8.0,32.0,8.0
Porsche,Taycan 4S,2022,7900,Eletric,482.0HP Electric Motor Electric Fuel System,Red,Black,None reported,Yes,108000,482.0,3.698079470198676,6.222728867064188,21.71645569620253,2.0
Audi,A5 2.0T Premium Plus,2019,23827,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,34995,248.0,2.0,4.0,21.71645569620253,7.0
Toyota,Sienna XLE Limited,2007,112630,Gasoline,266.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,11500,266.0,3.5,6.0,21.71645569620253,5.0
Buick,LaCrosse Base,2017,67500,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,20000,310.0,3.6,6.0,21.71645569620253,8.0
Ford,Mustang SVT Cobra,2003,16100,Gasoline,390.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Red,Beige,None reported,Yes,35500,390.0,4.6,8.0,21.71645569620253,7.0
Nissan,Pathfinder SL,2018,167000,Gasoline,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,No,14500,284.0,3.5,6.0,21.71645569620253,7.0
BMW,X1 xDrive28i,2019,52253,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,34500,228.0,2.0,4.0,21.71645569620253,7.0
Chevrolet,Corvette Stingray w/2LT,2023,5200,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Red,None reported,Yes,88900,490.0,6.2,8.0,21.71645569620253,8.0
Toyota,Tundra Platinum,2023,8800,Gasoline,389.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,68500,389.0,3.4,6.0,21.71645569620253,7.0
Land,Rover Range Rover P400 SE SWB,2022,3369,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,White,Black,None reported,Yes,139500,395.0,3.0,6.0,21.71645569620253,7.0
Lexus,LX 570 Base,2013,134000,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,29995,383.0,5.7,8.0,21.71645569620253,7.0
Maserati,Quattroporte Modena Q4,2023,8603,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,Blu,Tan,None reported,No,125900,333.1202482544608,3.0,6.0,24.0,8.0
Toyota,Camry Hybrid XLE,2018,22000,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,White,Beige,None reported,Yes,29500,208.0,2.5,4.0,21.71645569620253,7.0
Ford,Mustang EcoBoost Premium,2018,34000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Blue,Gray,At least 1 accident or damage reported,Yes,25000,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Mercedes-Benz,CLA-Class CLA 250,2014,76170,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,16500,208.0,2.0,4.0,21.71645569620253,7.0
Ford,Bronco Heritage Edition Advanced,2023,1500,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,60000,275.0,2.3,4.0,21.71645569620253,7.0
Land,Rover Defender SE,2022,46000,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Green,Beige,None reported,Yes,75000,395.0,3.0,6.0,21.71645569620253,8.0
Kia,Telluride SX,2021,24423,Gasoline,3.8L V6 24V GDI DOHC,Black,Black,None reported,No,44315,333.1202482544608,3.8,6.0,24.0,8.0
Audi,RS 7 4.0T Prestige,2016,31500,Gasoline,560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,67000,560.0,4.0,8.0,21.71645569620253,8.0
MINI,Clubman Cooper S ALL4,2017,79950,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,17390,189.0,2.0,4.0,21.71645569620253,7.0
Hyundai,Santa Fe GLS,2015,96476,Gasoline,290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,White,Gray,None reported,Yes,13000,290.0,3.3,6.0,21.71645569620253,6.0
MINI,Cooper S Clubman Base,2009,83853,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,6950,172.0,1.6,4.0,21.71645569620253,6.0
Subaru,Outback 3.6R Limited,2016,87092,Gasoline,256.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Blue,Black,At least 1 accident or damage reported,Yes,19500,256.0,3.6,6.0,21.71645569620253,7.0
BMW,X6 M Base,2021,11102,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,101000,600.0,4.4,8.0,21.71645569620253,8.0
Toyota,Land Cruiser,2016,50361,Gasoline,5.7 Liter,Silver,Black,None reported,No,65998,333.1202482544608,5.7,6.222728867064188,21.71645569620253,7.0
Jeep,Wrangler Unlimited X,2007,135465,Gasoline,205.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,15750,205.0,3.8,6.0,21.71645569620253,7.0
Chevrolet,Suburban RST,2022,21400,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,Gray,Black,None reported,Yes,69000,277.0,3.0,6.0,21.71645569620253,10.0
Toyota,Land Cruiser Base,1996,233000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Blue,Gray,None reported,Yes,7500,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,7.0
BMW,M3 Base,2009,78414,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,28750,420.0,4.0,8.0,21.71645569620253,7.0
Ford,F-150 XLT,2020,67516,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Gray,Medium Light Camel,None reported,Yes,36994,333.1202482544608,3.5,6.0,24.0,7.0
BMW,740 Li,2012,85252,Gasoline,326.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,18500,326.0,3.0,6.0,21.71645569620253,6.0
INFINITI,Q50 3.0t Red Sport 400,2020,23344,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,Liquid Platinum,White,None reported,No,36999,333.1202482544608,3.0,6.0,24.0,7.0
Toyota,Tacoma Base,2020,27256,Gasoline,3.5 Liter,Midnight Black Metallic,Black/Gun Metal,None reported,No,42998,333.1202482544608,3.5,6.222728867064188,21.71645569620253,6.0
INFINITI,QX60 Base,2017,93500,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,16000,295.0,3.5,6.0,21.71645569620253,7.0
Toyota,Highlander XLE,2020,35000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,36999,295.0,3.5,6.0,21.71645569620253,7.0
Toyota,Highlander Hybrid Limited,2018,62200,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Brown,Beige,None reported,Yes,35707,306.0,3.5,6.0,21.71645569620253,7.0
Chevrolet,Camaro Z28,1999,58800,Gasoline,305.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,15000,305.0,5.7,8.0,21.71645569620253,7.0
BMW,Z4 3.0i Roadster,2006,46508,Gasoline,215.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Green,Beige,At least 1 accident or damage reported,Yes,11500,215.0,3.0,6.0,21.71645569620253,7.0
Chevrolet,Silverado 1500 1LT,2018,81000,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,Red,Gray,None reported,Yes,32000,285.0,4.3,6.0,21.71645569620253,7.0
Jeep,Wrangler Unlimited Sport,2020,33060,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,36500,285.0,3.6,6.0,21.71645569620253,8.0
Ford,Expedition Platinum,2018,48619,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,White,None reported,Yes,51499,400.0,3.5,6.0,21.71645569620253,10.0
Mazda,MX-5 Miata Base,1999,96680,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Green,Beige,At least 1 accident or damage reported,Yes,12900,140.0,1.8,4.0,21.71645569620253,5.0
BMW,M340 i xDrive,2022,9000,Hybrid,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,White,Red,None reported,Yes,56900,382.0,3.0,6.0,21.71645569620253,8.0
Jaguar,F-PACE S,2020,28357,Gasoline,3.0 Liter,Santorini Black Metallic,Pimento Red w/Ebony,None reported,No,47598,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Toyota,Tundra SR5,2016,119000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,29950,381.0,5.7,8.0,21.71645569620253,6.0
Ford,F-250 XLT,2019,32268,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,White,Gray,None reported,Yes,46500,385.0,6.2,8.0,21.71645569620253,6.0
Cadillac,Escalade Premium Luxury,2022,19250,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,86999,420.0,6.2,8.0,21.71645569620253,10.0
Toyota,Tacoma SR5,2018,25083,Gasoline,3.5L V6 24V PDI DOHC,Red,Gray,At least 1 accident or damage reported,Yes,34955,333.1202482544608,3.5,6.0,24.0,6.0
Buick,Enclave Avenir,2021,31181,Gasoline,3.6L V6 24V GDI DOHC,Rich Garnet Metallic,Chestnut,At least 1 accident or damage reported,Yes,42442,333.1202482544608,3.6,6.0,24.0,9.0
Kia,Optima Hybrid EX,2013,104994,Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,Black,Beige,None reported,Yes,9000,199.0,2.4,4.0,21.71645569620253,6.0
Cadillac,XTS Luxury,2019,54002,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Beige,At least 1 accident or damage reported,Yes,22500,304.0,3.6,6.0,21.71645569620253,7.0
Porsche,Cayenne Diesel,2015,97300,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Black,Black,None reported,Yes,29995,240.0,3.0,6.0,21.71645569620253,8.0
Lincoln,MKZ Select,2017,52284,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Blue,Beige,At least 1 accident or damage reported,Yes,12500,240.0,2.0,4.0,21.71645569620253,6.0
